n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,bootstrap,class_weight,max_features,accuracy,f1_score,recall,precision,roc_auc,cv_score,train_score,overfitting
300,entropy,3,4,2,True,balanced,sqrt,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605655239371828,0.7062487296829705,0.7094133011854531,OK
300,entropy,3,4,2,True,balanced,log2,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605655239371828,0.7062487296829705,0.7094133011854531,OK
300,entropy,3,4,2,True,,sqrt,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607406418962507,0.713532587172293,0.7171488848704038,OK
300,entropy,3,4,2,True,,log2,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607406418962507,0.713532587172293,0.7171488848704038,OK
300,entropy,3,4,4,False,balanced,sqrt,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596841824150422,0.7036363459733583,0.7102169981916817,OK
300,entropy,3,4,4,False,balanced,log2,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596841824150422,0.7036363459733583,0.7102169981916817,OK
300,entropy,3,4,4,False,,sqrt,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599563718248921,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,4,4,False,,log2,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599563718248921,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,4,4,True,balanced,sqrt,0.7079148252310165,0.5965593784683684,0.613934894346088,0.5801403130059363,0.7606418006833761,0.7062989557000473,0.708710066305003,OK
300,entropy,3,4,4,True,balanced,log2,0.7079148252310165,0.5965593784683684,0.613934894346088,0.5801403130059363,0.7606418006833761,0.7062989557000473,0.708710066305003,OK
300,entropy,3,4,4,True,,sqrt,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607735594711738,0.7134823485387838,0.7171488848704038,OK
300,entropy,3,4,4,True,,log2,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607735594711738,0.7134823485387838,0.7171488848704038,OK
300,entropy,3,6,1,False,balanced,sqrt,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596631222461395,0.7039377777744134,0.7102169981916817,OK
300,entropy,3,6,1,False,balanced,log2,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596631222461395,0.7039377777744134,0.7102169981916817,OK
300,entropy,3,6,1,False,,sqrt,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599298253935023,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,1,False,,log2,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599298253935023,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,1,True,balanced,sqrt,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605626038297298,0.7061984910494613,0.7094133011854531,OK
300,entropy,3,6,1,True,balanced,log2,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605626038297298,0.7061984910494613,0.7094133011854531,OK
300,entropy,3,6,1,True,,sqrt,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.760742234682134,0.713532587172293,0.7171488848704038,OK
300,entropy,3,6,1,True,,log2,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.760742234682134,0.713532587172293,0.7171488848704038,OK
300,entropy,3,6,2,False,balanced,sqrt,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596631222461395,0.7039377777744134,0.7102169981916817,OK
300,entropy,3,6,2,False,balanced,log2,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596631222461395,0.7039377777744134,0.7102169981916817,OK
300,entropy,3,6,2,False,,sqrt,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599298253935023,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,2,False,,log2,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599298253935023,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,2,True,balanced,sqrt,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605655239371828,0.7062487296829705,0.7094133011854531,OK
300,entropy,3,6,2,True,balanced,log2,0.7095218963439133,0.5972144846796658,0.6122215876641919,0.5829255029907559,0.7605655239371828,0.7062487296829705,0.7094133011854531,OK
300,entropy,3,6,2,True,,sqrt,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607406418962507,0.713532587172293,0.7171488848704038,OK
300,entropy,3,6,2,True,,log2,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607406418962507,0.713532587172293,0.7171488848704038,OK
300,entropy,3,6,4,False,balanced,sqrt,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596841824150422,0.7036363459733583,0.7102169981916817,OK
300,entropy,3,6,4,False,balanced,log2,0.7081157091201286,0.594700139470014,0.6087949743003997,0.5812431842966194,0.7596841824150422,0.7036363459733583,0.7102169981916817,OK
300,entropy,3,6,4,False,,sqrt,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599563718248921,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,4,False,,log2,0.7141422257934914,0.4469490866692577,0.32838378069674473,0.6995133819951338,0.7599563718248921,0.7141856767914797,0.7166968053044003,OK
300,entropy,3,6,4,True,balanced,sqrt,0.7079148252310165,0.5965593784683684,0.613934894346088,0.5801403130059363,0.7606418006833761,0.7062989557000473,0.708710066305003,OK
300,entropy,3,6,4,True,balanced,log2,0.7079148252310165,0.5965593784683684,0.613934894346088,0.5801403130059363,0.7606418006833761,0.7062989557000473,0.708710066305003,OK
300,entropy,3,6,4,True,,sqrt,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607735594711738,0.7134823485387838,0.7171488848704038,OK
300,entropy,3,6,4,True,,log2,0.7127360385697067,0.43745082612116454,0.31753283837806967,0.7029077117572693,0.7607735594711738,0.7134823485387838,0.7171488848704038,OK
300,entropy,4,2,1,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,2,1,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,2,1,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,2,1,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,2,1,True,balanced,sqrt,0.707111289674568,0.599670510708402,0.6236436322101656,0.5774722369116869,0.7649755056077567,0.7090614244885709,0.7102169981916817,OK
300,entropy,4,2,1,True,balanced,log2,0.707111289674568,0.599670510708402,0.6236436322101656,0.5774722369116869,0.7649755056077567,0.7090614244885709,0.7102169981916817,OK
300,entropy,4,2,1,True,,sqrt,0.7169546002410606,0.45153756325418454,0.33123929183323814,0.7090464547677262,0.7650407213408709,0.7176517135449135,0.7190074341973076,OK
300,entropy,4,2,1,True,,log2,0.7169546002410606,0.45153756325418454,0.33123929183323814,0.7090464547677262,0.7650407213408709,0.7176517135449135,0.7190074341973076,OK
300,entropy,4,2,2,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,2,2,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,2,2,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7169988131722114,0.719258589511754,OK
300,entropy,4,2,2,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7169988131722114,0.719258589511754,OK
300,entropy,4,2,2,True,balanced,sqrt,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7650142633975857,0.7089107212044756,0.7104179224432389,OK
300,entropy,4,2,2,True,balanced,log2,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7650142633975857,0.7089107212044756,0.7104179224432389,OK
300,entropy,4,2,2,True,,sqrt,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7651083262528102,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,2,2,True,,log2,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7651083262528102,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,2,4,False,balanced,sqrt,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,2,4,False,balanced,log2,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,2,4,False,,sqrt,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,2,4,False,,log2,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,2,4,True,balanced,sqrt,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,2,4,True,balanced,log2,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,2,4,True,,sqrt,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,4,2,4,True,,log2,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,4,4,1,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,4,1,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,4,1,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,4,1,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,4,1,True,balanced,sqrt,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7649859472041034,0.7089609598379848,0.710267229254571,OK
300,entropy,4,4,1,True,balanced,log2,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7649859472041034,0.7089609598379848,0.710267229254571,OK
300,entropy,4,4,1,True,,sqrt,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7650552333900307,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,4,1,True,,log2,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7650552333900307,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,4,2,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,4,2,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,4,2,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7169988131722114,0.719258589511754,OK
300,entropy,4,4,2,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7169988131722114,0.719258589511754,OK
300,entropy,4,4,2,True,balanced,sqrt,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7650142633975857,0.7089107212044756,0.7104179224432389,OK
300,entropy,4,4,2,True,balanced,log2,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7650142633975857,0.7089107212044756,0.7104179224432389,OK
300,entropy,4,4,2,True,,sqrt,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7651083262528102,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,4,2,True,,log2,0.7167537163519486,0.45178849144634525,0.33181039406053686,0.707673568818514,0.7651083262528102,0.7178526554625178,0.7189572031344184,OK
300,entropy,4,4,4,False,balanced,sqrt,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,4,4,False,balanced,log2,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,4,4,False,,sqrt,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,4,4,False,,log2,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,4,4,True,balanced,sqrt,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,4,4,True,balanced,log2,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,4,4,True,,sqrt,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,4,4,4,True,,log2,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,4,6,1,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,6,1,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.764643321262966,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,6,1,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,6,1,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7646578333121258,0.7170490518057206,0.719258589511754,OK
300,entropy,4,6,1,True,balanced,sqrt,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7649841774420106,0.7087599926875158,0.7104179224432389,OK
300,entropy,4,6,1,True,balanced,log2,0.7073121735636801,0.6000548998078508,0.6242147344374643,0.5776955602536998,0.7649841774420106,0.7087599926875158,0.7104179224432389,OK
300,entropy,4,6,1,True,,sqrt,0.7171554841301727,0.45256609642301715,0.33238149628783553,0.7088915956151035,0.7650274481251761,0.7179028814795947,0.7187060478199718,OK
300,entropy,4,6,1,True,,log2,0.7171554841301727,0.45256609642301715,0.33238149628783553,0.7088915956151035,0.7650274481251761,0.7179028814795947,0.7187060478199718,OK
300,entropy,4,6,2,False,balanced,sqrt,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,6,2,False,balanced,log2,0.7087183607874649,0.597669256381798,0.6150770988006853,0.5812196438208311,0.7645865118997918,0.7100159837581097,0.7127787823990356,OK
300,entropy,4,6,2,False,,sqrt,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7170490518057206,0.719258589511754,OK
300,entropy,4,6,2,False,,log2,0.717758135797509,0.45352003111629713,0.3329525985151342,0.7109756097560975,0.7645858039949547,0.7170490518057206,0.719258589511754,OK
300,entropy,4,6,2,True,balanced,sqrt,0.7077139413419044,0.6010419522895531,0.6259280411193604,0.5780590717299579,0.7650133785165394,0.7088102313210249,0.7105183845690175,OK
300,entropy,4,6,2,True,balanced,log2,0.7077139413419044,0.6010419522895531,0.6259280411193604,0.5780590717299579,0.7650133785165394,0.7088102313210249,0.7105183845690175,OK
300,entropy,4,6,2,True,,sqrt,0.7171554841301727,0.45256609642301715,0.33238149628783553,0.7088915956151035,0.7650761165827239,0.7179531201131039,0.7187562788828612,OK
300,entropy,4,6,2,True,,log2,0.7171554841301727,0.45256609642301715,0.33238149628783553,0.7088915956151035,0.7650761165827239,0.7179531201131039,0.7187562788828612,OK
300,entropy,4,6,4,False,balanced,sqrt,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,6,4,False,balanced,log2,0.7079148252310165,0.5967831392124239,0.6145059965733867,0.5800539083557952,0.7646107576404612,0.7097146150392163,0.712678320273257,OK
300,entropy,4,6,4,False,,sqrt,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,6,4,False,,log2,0.7179590196866211,0.4541213063763608,0.33352370074243287,0.7113276492082826,0.764709775829545,0.7170992904392298,0.7193088205746434,OK
300,entropy,4,6,4,True,balanced,sqrt,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,6,4,True,balanced,log2,0.706910405785456,0.5999451604058129,0.624785836664763,0.5770042194092827,0.764970373297688,0.7082577072838827,0.7102169981916817,OK
300,entropy,4,6,4,True,,sqrt,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,4,6,4,True,,log2,0.7171554841301727,0.4517133956386292,0.33123929183323814,0.7099143206854345,0.7651007162758117,0.7177522034283641,0.719258589511754,OK
300,entropy,5,2,1,False,balanced,sqrt,0.7077139413419044,0.5990631027831358,0.6207881210736722,0.5788072417465389,0.7691998392348115,0.7091119533000235,0.7139843279083785,OK
300,entropy,5,2,1,False,balanced,log2,0.7077139413419044,0.5990631027831358,0.6207881210736722,0.5788072417465389,0.7691998392348115,0.7091119533000235,0.7139843279083785,OK
300,entropy,5,2,1,False,,sqrt,0.7253917235837686,0.47564250095895666,0.3540833809251856,0.7242990654205608,0.7695208740784186,0.7245835599559989,0.7279987944544907,OK
300,entropy,5,2,1,False,,log2,0.7253917235837686,0.47564250095895666,0.3540833809251856,0.7242990654205608,0.7695208740784186,0.7245835599559989,0.7279987944544907,OK
300,entropy,5,2,1,True,balanced,sqrt,0.7101245480112495,0.6014913007456504,0.6219303255282695,0.5823529411764706,0.7694958319448075,0.7093630203032462,0.7146373317259394,OK
300,entropy,5,2,1,True,balanced,log2,0.7101245480112495,0.6014913007456504,0.6219303255282695,0.5823529411764706,0.7694958319448075,0.7093630203032462,0.7146373317259394,OK
300,entropy,5,2,1,True,,sqrt,0.7249899558055444,0.48475724501317274,0.36778983438035406,0.7108167770419426,0.7693677896574042,0.7232774059504898,0.7291038778380551,OK
300,entropy,5,2,1,True,,log2,0.7249899558055444,0.48475724501317274,0.36778983438035406,0.7108167770419426,0.7693677896574042,0.7232774059504898,0.7291038778380551,OK
300,entropy,5,2,2,False,balanced,sqrt,0.7077139413419044,0.5988420181968569,0.6202170188463735,0.5788912579957356,0.7692293942617587,0.7094635354195613,0.7139843279083785,OK
300,entropy,5,2,2,False,balanced,log2,0.7077139413419044,0.5988420181968569,0.6202170188463735,0.5788912579957356,0.7692293942617587,0.7094635354195613,0.7139843279083785,OK
300,entropy,5,2,2,False,,sqrt,0.7253917235837686,0.47564250095895666,0.3540833809251856,0.7242990654205608,0.769619980755607,0.7244328692883361,0.7281494876431586,OK
300,entropy,5,2,2,False,,log2,0.7253917235837686,0.47564250095895666,0.3540833809251856,0.7242990654205608,0.769619980755607,0.7244328692883361,0.7281494876431586,OK
300,entropy,5,2,2,True,balanced,sqrt,0.7093210124548012,0.600607231576042,0.6213592233009708,0.5811965811965812,0.7693607990971383,0.7097146276556485,0.7141350210970464,OK
300,entropy,5,2,2,True,balanced,log2,0.7093210124548012,0.600607231576042,0.6213592233009708,0.5811965811965812,0.7693607990971383,0.7097146276556485,0.7141350210970464,OK
300,entropy,5,2,2,True,,sqrt,0.7249899558055444,0.48475724501317274,0.36778983438035406,0.7108167770419426,0.7691745316368866,0.7234783100187973,0.7292043399638336,OK
300,entropy,5,2,2,True,,log2,0.7249899558055444,0.48475724501317274,0.36778983438035406,0.7108167770419426,0.7691745316368866,0.7234783100187973,0.7292043399638336,OK
300,entropy,5,2,4,False,balanced,sqrt,0.7073121735636801,0.5991746905089409,0.6219303255282695,0.5780254777070064,0.7694106179000464,0.7093630203032462,0.7135824794052642,OK
