n_estimators,max_depth,learning_rate,subsample,colsample_bytree,scale_pos_weight,gamma,accuracy,f1_score,recall,precision,roc_auc,cv_score,train_score,overfitting
300,3,0.1,0.6,0.6,1,0,0.7372438730413821,0.5572105619498985,0.47001713306681897,0.684123025768911,0.7837810860923777,0.7337253763513303,0.7537170986538075,OK
300,3,0.1,0.6,0.6,1,1,0.7342306147047006,0.5507640067911714,0.4631639063392347,0.6792294807370184,0.7838073670594536,0.7344286415218647,0.7533152501506932,OK
300,3,0.1,0.6,0.6,2,0,0.6932503013258337,0.6290988583920331,0.739577384351799,0.5473372781065089,0.7835036758843547,0.6992161158269232,0.708358448864778,OK
300,3,0.1,0.6,0.6,2,1,0.6926476496584973,0.62882096069869,0.7401484865790977,0.5466048080978491,0.7840462849419615,0.6974077394999426,0.7086096041792245,OK
300,3,0.1,0.6,0.8,1,0,0.7386500602651668,0.5573324259952365,0.46773272415762424,0.6893939393939394,0.7835591579259593,0.735734530582295,0.7554751858549327,OK
300,3,0.1,0.6,0.8,1,1,0.7382482924869426,0.5593506932702063,0.4723015419760137,0.685737976782753,0.7833035157916757,0.734780198408538,0.7553244926662648,OK
300,3,0.1,0.6,0.8,2,0,0.6926476496584973,0.6277372262773723,0.7367218732153056,0.5468418821534549,0.7845350047438475,0.6980107544992407,0.7123267028330319,OK
300,3,0.1,0.6,0.8,2,1,0.6930494174367215,0.6274987810823989,0.7350085665334095,0.547426626967248,0.7834541225457603,0.6955996785837701,0.7107695398834639,OK
300,3,0.1,0.6,1.0,1,0,0.7400562474889514,0.5571526351813826,0.4648772130211308,0.695132365499573,0.7837666625313227,0.7346295960559013,0.7551235684147076,OK
300,3,0.1,0.6,1.0,1,1,0.7394535958216151,0.55809199318569,0.46773272415762424,0.691722972972973,0.7825504820212523,0.7343281642548464,0.7557765722322685,OK
300,3,0.1,0.6,1.0,2,0,0.6962635596625151,0.6306790425012213,0.7372929754426042,0.5510029876227059,0.7843367029013657,0.6955998173645257,0.7113723126381354,OK
300,3,0.1,0.6,1.0,2,1,0.6954600241060667,0.6318601262748907,0.7430039977155911,0.5496408956485002,0.7841664517880526,0.6950974057965694,0.7115230058268033,OK
300,3,0.1,0.8,0.6,1,0,0.7390518280433909,0.5565039262546945,0.46544831524842945,0.6918505942275043,0.7845758862481876,0.7358850824692024,0.7549226441631505,OK
300,3,0.1,0.8,0.6,1,1,0.7390518280433909,0.5583134988099286,0.4688749286122216,0.6899159663865546,0.784330597222146,0.7354329726169168,0.7544705645971469,OK
300,3,0.1,0.8,0.6,2,0,0.6958617918842909,0.6301905227161699,0.7367218732153056,0.5505761843790012,0.7845559764246453,0.6978597484207697,0.7113723126381354,OK
300,3,0.1,0.8,0.6,2,1,0.69385295299317,0.6272015655577298,0.732153055396916,0.5485665382969619,0.7847264045141676,0.6969558062777097,0.7108700020092426,OK
300,3,0.1,0.8,0.8,1,0,0.7390518280433909,0.5562008882815169,0.4648772130211308,0.6921768707482994,0.7846132282283426,0.7362871303180313,0.7553747237291542,OK
300,3,0.1,0.8,0.8,1,1,0.7382482924869426,0.5548343013324223,0.46373500856653344,0.6904761904761905,0.7849234675231843,0.7361363891846391,0.7541189471569218,OK
300,3,0.1,0.8,0.8,2,0,0.696062675773403,0.6299828808999756,0.7355796687607081,0.5508982035928144,0.7840764593856412,0.6979606420300546,0.7128290134619248,OK
300,3,0.1,0.8,0.8,2,1,0.6970670952189635,0.6309348996573666,0.7361507709880069,0.55203426124197,0.7844546575448409,0.6979102772322222,0.7127787823990356,OK
300,3,0.1,0.8,1.0,1,0,0.7410606669345119,0.5596173556542535,0.46773272415762424,0.6964285714285714,0.7845066885503649,0.7364881227013649,0.7567811934900542,OK
300,3,0.1,0.8,1.0,1,1,0.7398553635998393,0.5578695800614544,0.46659051970302684,0.6935483870967742,0.7839901834836245,0.7368899686872765,0.756228651798272,OK
300,3,0.1,0.8,1.0,2,0,0.6950582563278425,0.6281234688878001,0.732153055396916,0.54997854997855,0.7839332856323458,0.6977597127288826,0.7138336347197106,OK
300,3,0.1,0.8,1.0,2,1,0.6948573724387304,0.6297830855471607,0.7378640776699029,0.5493197278911565,0.7844093516352689,0.6980106157184849,0.7124271649588105,OK
300,3,0.1,1.0,0.6,1,0,0.7382482924869426,0.5545299145299145,0.4631639063392347,0.6908006814310051,0.7844267837918817,0.7370404953413192,0.7526120152702431,OK
300,3,0.1,1.0,0.6,1,1,0.7348332663720369,0.5528455284552846,0.46601941747572817,0.6794338051623647,0.7818057661326646,0.7336246972213948,0.7430681133212779,OK
300,3,0.1,1.0,0.6,2,0,0.6958617918842909,0.6305514885309907,0.7378640776699029,0.5504899872177248,0.7841045986029145,0.6976589452839208,0.7122262407072534,OK
300,3,0.1,1.0,0.6,2,1,0.6942547207713942,0.627508565834557,0.732153055396916,0.5490364025695932,0.7829672609940718,0.6918827262243017,0.7042395017078561,OK
300,3,0.1,1.0,0.8,1,0,0.7356368019284854,0.5493150684931507,0.45802398629354657,0.6860564585115483,0.7833505914633402,0.7359354094177377,0.7533152501506932,OK
300,3,0.1,1.0,0.8,1,1,0.7356368019284854,0.5517711171662125,0.46259280411193604,0.6835443037974683,0.7822723639083923,0.7339763550395266,0.7443238898935102,OK
300,3,0.1,1.0,0.8,2,0,0.6948573724387304,0.6310420208889969,0.7418617932609937,0.5490278951817413,0.7831062758064496,0.6946954588791991,0.7098653807514567,OK
300,3,0.1,1.0,0.8,2,1,0.6902370429891522,0.628791526239769,0.7458595088520845,0.5434873075322514,0.7825639322131566,0.6891199546414025,0.6984126984126984,OK
300,3,0.1,1.0,1.0,1,0,0.7354359180393732,0.5472671020969405,0.45459737292975444,0.687392055267703,0.7828446164810512,0.7376934840290476,0.7540687160940326,OK
300,3,0.1,1.0,1.0,1,1,0.7348332663720369,0.5497953615279673,0.4603083952027413,0.6824724809483489,0.7804811876944194,0.7331726504512709,0.7424653405666064,OK
300,3,0.1,1.0,1.0,2,0,0.6946564885496184,0.6308887809616317,0.7418617932609937,0.5487959442332065,0.7834641217015837,0.6949969411459833,0.7097146875627889,OK
300,3,0.1,1.0,1.0,2,1,0.6880273202089192,0.6267724104782504,0.7447173043974872,0.5410788381742738,0.7824810188591158,0.6883665265359529,0.6987140847900342,OK
300,3,0.001,0.6,0.6,1,0,0.6482523101647248,0.0,0.0,0.0,0.7634442189570898,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,0.6,0.6,1,1,0.6482523101647248,0.0,0.0,0.0,0.7634347507298942,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,0.6,0.6,2,0,0.6181197267979108,0.61180314478252,0.8555111364934324,0.4761602034329307,0.7632993639298062,0.618896627387928,0.620253164556962,OK
300,3,0.001,0.6,0.6,2,1,0.6181197267979108,0.61180314478252,0.8555111364934324,0.4761602034329307,0.7632997178822248,0.618896627387928,0.620253164556962,OK
300,3,0.001,0.6,0.8,1,0,0.6482523101647248,0.0,0.0,0.0,0.7651293864217127,0.6517479751572355,0.6511452682338759,OK
300,3,0.001,0.6,0.8,1,1,0.6482523101647248,0.0,0.0,0.0,0.7651293864217127,0.6517479751572355,0.6511452682338759,OK
300,3,0.001,0.6,0.8,2,0,0.6263559662515066,0.6115288220551379,0.836093660765277,0.48205465920316104,0.7654470587173438,0.6278884091700773,0.6275366686759092,OK
300,3,0.001,0.6,0.8,2,1,0.6263559662515066,0.6115288220551379,0.836093660765277,0.48205465920316104,0.7654470587173438,0.6278884091700773,0.6275366686759092,OK
300,3,0.001,0.6,1.0,1,0,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.7605811863317027,0.6632506666838249,0.6610910186859554,OK
300,3,0.001,0.6,1.0,1,1,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.7605811863317027,0.6632506666838249,0.6610910186859554,OK
300,3,0.001,0.6,1.0,2,0,0.6323824829248694,0.6106382978723405,0.8195316961736151,0.4866056290267887,0.761210867684268,0.6337149930275287,0.6347197106690777,OK
300,3,0.001,0.6,1.0,2,1,0.6323824829248694,0.6106382978723405,0.8195316961736151,0.4866056290267887,0.761210867684268,0.6337149930275287,0.6347197106690777,OK
300,3,0.001,0.8,0.6,1,0,0.6482523101647248,0.0,0.0,0.0,0.7635068685351696,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,0.8,0.6,1,1,0.6482523101647248,0.0,0.0,0.0,0.7635065145827511,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,0.8,0.6,2,0,0.618521494576135,0.6106212835759689,0.8503712164477442,0.4763275751759437,0.7634751897937112,0.6203533837460736,0.6211573236889693,OK
300,3,0.001,0.8,0.6,2,1,0.618521494576135,0.6106212835759689,0.8503712164477442,0.4763275751759437,0.7634758976985483,0.6203533837460736,0.6211573236889693,OK
300,3,0.001,0.8,0.8,1,0,0.648854961832061,0.0034207525655644243,0.0017133066818960593,1.0,0.7650630203432383,0.6530538516012334,0.6516475788627687,OK
300,3,0.001,0.8,0.8,1,1,0.648854961832061,0.0034207525655644243,0.0017133066818960593,1.0,0.7650630203432383,0.6530538516012334,0.6516475788627687,OK
300,3,0.001,0.8,0.8,2,0,0.6261550823623946,0.6112387716732818,0.8355225585379783,0.48188405797101447,0.765680313361155,0.6275869773690222,0.6275366686759092,OK
300,3,0.001,0.8,0.8,2,1,0.6261550823623946,0.6112387716732818,0.8355225585379783,0.48188405797101447,0.765680313361155,0.6275869773690222,0.6275366686759092,OK
300,3,0.001,0.8,1.0,1,0,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.758053258158559,0.6636525505190338,0.6610910186859554,OK
300,3,0.001,0.8,1.0,1,1,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.758053258158559,0.6636525505190338,0.6610910186859554,OK
300,3,0.001,0.8,1.0,2,0,0.631578947368421,0.6092884533446954,0.8166761850371217,0.4858987427794767,0.7577937225476716,0.6342173793626203,0.6339662447257384,OK
300,3,0.001,0.8,1.0,2,1,0.631578947368421,0.6092884533446954,0.8166761850371217,0.4858987427794767,0.7577937225476716,0.6342173793626203,0.6339662447257384,OK
300,3,0.001,1.0,0.6,1,0,0.6482523101647248,0.0,0.0,0.0,0.7627884336136578,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,1.0,0.6,1,1,0.6482523101647248,0.0,0.0,0.0,0.7627884336136578,0.6511452629523133,0.6511452682338759,OK
300,3,0.001,1.0,0.6,2,0,0.6189232623543591,0.6108717948717948,0.8503712164477442,0.4766325224071703,0.7625161557157033,0.6225134052747536,0.6229656419529838,OK
300,3,0.001,1.0,0.6,2,1,0.6189232623543591,0.6108717948717948,0.8503712164477442,0.4766325224071703,0.7625161557157033,0.6225134052747536,0.6229656419529838,OK
300,3,0.001,1.0,0.8,1,0,0.65066291683407,0.013613159387407826,0.006853226727584237,1.0,0.763617567154065,0.6532047188989487,0.6535563592525618,OK
300,3,0.001,1.0,0.8,1,1,0.65066291683407,0.013613159387407826,0.006853226727584237,1.0,0.763617567154065,0.6532047188989487,0.6535563592525618,OK
300,3,0.001,1.0,0.8,2,0,0.6261550823623946,0.6112387716732818,0.8355225585379783,0.48188405797101447,0.7639506363799021,0.6271851692324074,0.6275366686759092,OK
300,3,0.001,1.0,0.8,2,1,0.6261550823623946,0.6112387716732818,0.8355225585379783,0.48188405797101447,0.7639506363799021,0.6271851692324074,0.6275366686759092,OK
300,3,0.001,1.0,1.0,1,0,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.7572758016712571,0.6610910236481147,0.6610910186859554,OK
300,3,0.001,1.0,1.0,1,1,0.6601044596223383,0.06519337016574585,0.0336950314106225,1.0,0.7572758016712571,0.6610910236481147,0.6610910186859554,OK
300,3,0.001,1.0,1.0,2,0,0.631578947368421,0.6092884533446954,0.8166761850371217,0.4858987427794767,0.7561143068098499,0.6339662240443715,0.6339662447257384,OK
300,3,0.001,1.0,1.0,2,1,0.631578947368421,0.6092884533446954,0.8166761850371217,0.4858987427794767,0.7561143068098499,0.6339662240443715,0.6339662447257384,OK
300,4,0.01,0.6,0.6,1,0,0.7294094013660104,0.506412605349945,0.3946316390633923,0.7065439672801636,0.7768883936701274,0.7303096539299998,0.7355836849507735,OK
300,4,0.01,0.6,0.6,1,1,0.7292085174768983,0.5062271062271062,0.3946316390633923,0.7058222676200204,0.7768384863791145,0.7304101438134503,0.7355334538878843,OK
300,4,0.01,0.6,0.6,2,0,0.6912414624347127,0.622636876994844,0.7241576242147344,0.5460809646856158,0.7761344750186578,0.690978796697674,0.6963532248342374,OK
300,4,0.01,0.6,0.6,2,1,0.6910405785456006,0.6224840451644575,0.7241576242147344,0.5458458889367198,0.7761573934377576,0.6906773901294837,0.6962527627084589,OK
300,4,0.01,0.6,0.8,1,0,0.7338288469264765,0.5272921869425615,0.4220445459737293,0.7024714828897338,0.7775209951301456,0.7312640618023507,0.7366887683343379,OK
300,4,0.01,0.6,0.8,1,1,0.7340297308155886,0.5281539558089808,0.42318675042832665,0.7023696682464455,0.7774280826202814,0.7312138357852738,0.7364878440827808,OK
300,4,0.01,0.6,0.8,2,0,0.6820008035355565,0.6251479990528059,0.7538549400342661,0.5339805825242718,0.7769519281292535,0.6793755269726076,0.685201928872815,OK
300,4,0.01,0.6,0.8,2,1,0.6820008035355565,0.6253254437869822,0.7544260422615648,0.5339531123686337,0.7769601575229844,0.6795262050238382,0.6852521599357042,OK
300,4,0.01,0.6,1.0,1,0,0.7338288469264765,0.5296414625488107,0.4260422615648201,0.699812382739212,0.7779368007338141,0.729957882563977,0.7359855334538878,OK
300,4,0.01,0.6,1.0,1,1,0.7340297308155886,0.5301632363378284,0.4266133637921188,0.7000937207122774,0.77789202575287,0.7298574179133909,0.7360859955796665,OK
300,4,0.01,0.6,1.0,2,0,0.6711530735235034,0.623764651804183,0.7749857224443175,0.5219230769230769,0.7777455779397031,0.6722927627980775,0.6763110307414105,OK
300,4,0.01,0.6,1.0,2,1,0.6729610285255122,0.6252302025782689,0.7755568246716162,0.5237177015040494,0.7776639919072319,0.6725941189005386,0.676913803496082,OK
300,4,0.01,0.8,0.6,1,0,0.7288067496986742,0.5058565153733529,0.3946316390633923,0.7043832823649337,0.7762646410205722,0.7293554731534305,0.7357343781394414,OK
300,4,0.01,0.8,0.6,1,1,0.7292085174768983,0.5069495245062181,0.3957738435179897,0.7049847405900305,0.7762267681117896,0.7292047446364708,0.735483222824995,OK
300,4,0.01,0.8,0.6,2,0,0.6914423463238248,0.6227897838899802,0.7241576242147344,0.5463162429987074,0.7755649655772423,0.6912800644851089,0.6955495278280088,OK
300,4,0.01,0.8,0.6,2,1,0.6916432302129369,0.62312791554137,0.7247287264420331,0.5465116279069767,0.7755076252854406,0.6913805165192625,0.6955495278280088,OK
300,4,0.01,0.8,0.8,1,0,0.7316191241462434,0.5228571428571428,0.4180468303826385,0.6978074356530028,0.7768191959723045,0.7305607587825194,0.7371408479003416,OK
300,4,0.01,0.8,0.8,1,1,0.7316191241462434,0.5221745350500715,0.4169046259280411,0.6985645933014354,0.7769144976609939,0.7305607713989517,0.7370906168374523,OK
300,4,0.01,0.8,0.8,2,0,0.6797910807553235,0.6226325757575758,0.7509994288977727,0.5317428224828143,0.7763062304297496,0.6764117630063746,0.6863070122563794,OK
300,4,0.01,0.8,0.8,2,1,0.6795901968662114,0.6223064172389297,0.750428326670474,0.5315533980582524,0.7762882673445092,0.6764117630063747,0.6862065501306007,OK
300,4,0.01,0.8,1.0,1,0,0.7334270791482523,0.527926004980434,0.4237578526556254,0.7,0.7775146239866121,0.7297067146292958,0.7368394615230058,OK
300,4,0.01,0.8,1.0,1,1,0.7338288469264765,0.528637495553184,0.42432895488292405,0.7009433962264151,0.7774886084838502,0.7299076565469,0.7366385372714487,OK
300,4,0.01,0.8,1.0,2,0,0.6697468862997188,0.6234539624370132,0.7772701313535123,0.5204588910133843,0.7772079242159555,0.6692281935375858,0.6746534056660639,OK
300,4,0.01,0.8,1.0,2,1,0.6695460024106067,0.6233111976185025,0.7772701313535123,0.5202599388379205,0.7771845633563325,0.6695798135064207,0.6746031746031746,OK
300,4,0.01,1.0,0.6,1,0,0.7294094013660104,0.503867403314917,0.3906339234723015,0.7095435684647303,0.7751707510711042,0.7288531120512036,0.7348302190074342,OK
300,4,0.01,1.0,0.6,1,1,0.7294094013660104,0.5020332717190388,0.3877784123358081,0.7117400419287212,0.7753640090916218,0.7291545060029616,0.7353325296363271,OK
300,4,0.01,1.0,0.6,2,0,0.6882282040980313,0.6209086468001954,0.7258709308966305,0.5424669227486129,0.774911392436426,0.6904261717290732,0.6936909785011051,OK
300,4,0.01,1.0,0.6,2,1,0.6886299718762555,0.6212121212121212,0.7258709308966305,0.542930371636053,0.7750245687222511,0.6901750290272566,0.6939421338155516,OK
300,4,0.01,1.0,0.8,1,0,0.7278023302531137,0.5172782329889563,0.4146202170188464,0.6875,0.7764917014970595,0.7297570541942635,0.7360859955796665,OK
300,4,0.01,1.0,0.8,1,1,0.7288067496986742,0.5192307692307693,0.41633352370074245,0.6896877956480606,0.7765556783967087,0.7299077448619264,0.7360859955796665,OK
300,4,0.01,1.0,0.8,2,0,0.6817999196464444,0.6253547776726585,0.7549971444888635,0.5337101332256762,0.7759055562919733,0.6741513777585671,0.685051235684147,OK
300,4,0.01,1.0,0.8,2,1,0.685415829650462,0.6266094420600858,0.750428326670474,0.5378632828489562,0.7759774971210395,0.6737496074712493,0.6877134820172794,OK
300,4,0.01,1.0,1.0,1,0,0.7316191241462434,0.5238774055595153,0.4197601370645346,0.6966824644549763,0.7761419080194467,0.7282500592026088,0.7362366887683344,OK
300,4,0.01,1.0,1.0,1,1,0.732824427480916,0.5256776034236805,0.4209023415191319,0.6999050332383666,0.7760614723323358,0.7280491172850043,0.7362366887683344,OK
300,4,0.01,1.0,1.0,2,0,0.6657292085174769,0.6230176710466697,0.7852655625356939,0.5163349605707849,0.7763369358020571,0.6652096453634423,0.6723427767731566,OK
300,4,0.01,1.0,1.0,2,1,0.6665327440739253,0.6237533998186763,0.7858366647629925,0.5170988350244269,0.7763453421719972,0.6651092185621532,0.6721418525215993,OK
300,4,0.1,0.6,0.6,1,0,0.7374447569304942,0.5567989148864022,0.4688749286122216,0.6853088480801336,0.7818848744982061,0.7334239445502753,0.7676311030741411,OK
300,4,0.1,0.6,0.6,1,1,0.739252711932503,0.5623735670937289,0.4762992575671045,0.6864197530864198,0.7820617622193666,0.7352322199457973,0.7670785613823589,OK
300,4,0.1,0.6,0.6,2,0,0.6934511852149458,0.6254295532646047,0.7275842375785265,0.5484287559190701,0.7829071775710263,0.6994672711451722,0.7260397830018083,OK
300,4,0.1,0.6,0.6,2,1,0.6940538368822821,0.6275372951821961,0.7327241576242147,0.548759623609923,0.7829625711245263,0.7003716170140665,0.7242314647377939,OK
300,4,0.1,0.6,0.8,1,0,0.7406588991562877,0.5645868465430017,0.47801256424900057,0.6894563426688632,0.7835592464140638,0.7332731655675861,0.7702933494072735,OK
300,4,0.1,0.6,0.8,1,1,0.7404580152671756,0.561141304347826,0.47173043974871504,0.6923721709974854,0.7841438873213713,0.7327206289140115,0.7693891902752662,OK
300,4,0.1,0.6,0.8,2,0,0.6972679791080756,0.6278093356384292,0.7258709308966305,0.5530896431679722,0.7825397749605918,0.6965539729082302,0.729957805907173,OK
300,4,0.1,0.6,0.8,2,1,0.6956609079951788,0.6245353159851301,0.7195888063963449,0.5516637478108581,0.7827416163272589,0.6973075271780032,0.7288024914607193,OK
300,4,0.1,0.6,1.0,1,0,0.7402571313780635,0.5606523955147807,0.4711593375214163,0.6921140939597316,0.7820492853966134,0.7334742210330814,0.7732569821177416,OK
300,4,0.1,0.6,1.0,1,1,0.7418642024909602,0.5618820320490965,0.47058823529411764,0.6971235194585449,0.7812454594541312,0.7339263435017994,0.7703435804701627,OK
300,4,0.1,0.6,1.0,2,0,0.6936520691040579,0.621494167287168,0.7150199885779555,0.5496049165935031,0.7811836062689929,0.6963532959357047,0.7302089612216195,OK
300,4,0.1,0.6,1.0,2,1,0.6972679791080756,0.6259617771159096,0.7201599086236437,0.5535557506584723,0.7821835218513411,0.6973075145615708,0.7278481012658228,OK
300,4,0.1,0.8,0.6,1,0,0.741261550823624,0.5627970128988459,0.4734437464306111,0.693723849372385,0.7849902760421819,0.7340269343167085,0.7702431183443842,OK
300,4,0.1,0.8,0.6,1,1,0.7420650863800723,0.5644504748982361,0.47515705311250717,0.6950710108604845,0.7848564820279775,0.7356340280824121,0.7663250954390195,OK
300,4,0.1,0.8,0.6,2,0,0.6990759341100844,0.627363184079602,0.7201599086236437,0.5557514323490524,0.7846400401240462,0.6996179870456996,0.7298071127185051,OK
300,4,0.1,0.8,0.6,2,1,0.7002812374447569,0.6290402784684237,0.7224443175328383,0.5570233377366799,0.7847539243147083,0.6988645841731146,0.7266425557564798,OK
300,4,0.1,0.8,0.8,1,0,0.7410606669345119,0.5599180607715943,0.4683038263849229,0.6960950764006791,0.7846872927719201,0.7340770215530298,0.7727044404259594,OK
300,4,0.1,0.8,0.8,1,1,0.7426677380474086,0.5644338660319619,0.47401484865790977,0.6974789915966386,0.7852068949223225,0.7353830367777834,0.7696403455897127,OK
300,4,0.1,0.8,0.8,2,0,0.6988750502209723,0.6290522147983173,0.7258709308966305,0.5550218340611354,0.7846558794947756,0.7000200348945286,0.727898332328712,OK
