y_test;y_pred_proba
0;0,5441574193781749
0;0,5726903217576516
0;0,5368739779249507
0;0,25038154369163357
0;0,2134926220651186
0;0,14102480754125093
0;0,528032309019481
0;0,1404985136323346
1;0,29560108387719475
0;0,5420177299633404
0;0,653573767688895
1;0,4649762466256597
0;0,5900100458139029
0;0,41390999811465784
0;0,27967973858610207
1;0,4280547412673695
1;0,7949728032530582
0;0,5724187185774149
0;0,3262108188728313
0;0,24083250379231153
0;0,22722476981757073
1;0,7029673444735394
0;0,35741035272521143
1;0,3750403521882078
1;0,7076872849749123
0;0,23079235406967447
0;0,22126030366012842
0;0,21508097075999502
1;0,2516039727369878
0;0,24486719258866463
0;0,3063682127825837
0;0,6361627057913148
0;0,3423179843940903
0;0,243655496405517
0;0,13555602188835458
0;0,3318716253435724
0;0,15195366479913935
0;0,12220209062829354
0;0,3959966981463721
0;0,1579607376238991
0;0,2719889865198936
0;0,7377768227185623
1;0,5469882894378713
0;0,6738491084899012
0;0,3379782842116583
0;0,6919304500424931
0;0,4532130417673531
0;0,5927611936237176
0;0,4666958702840372
0;0,4452834566568281
0;0,16271409332468686
0;0,1513083944982009
1;0,35415291571408275
0;0,49052572620341167
0;0,29220259585101444
0;0,5515212971227842
0;0,16658621083822045
1;0,6529235335597064
0;0,5789460667701342
0;0,23204128473316518
0;0,6270817383416643
1;0,6393099648561933
0;0,33295457973481424
0;0,16446968654413469
0;0,6142270671779109
0;0,5515373240221454
0;0,5761599349137583
0;0,3399944000184606
1;0,5286501735964171
1;0,3331583601895571
0;0,6684930317229507
0;0,22968671267112545
0;0,5596903772614814
1;0,6528136785177118
0;0,14675296710190466
0;0,26127379979211013
0;0,6848442328606482
0;0,22761487158001562
1;0,5626388516734796
0;0,239098472449957
0;0,7418611260575529
0;0,17775266536507953
1;0,7059078709543439
1;0,6539960369498256
0;0,25321686177953184
1;0,8859941268562124
0;0,5465294049596445
0;0,35381535923555424
1;0,39838792089709557
0;0,4485332956512112
0;0,6036024441358788
1;0,6822081188231159
1;0,6973464991582106
0;0,5397200234471685
0;0,7584774814191235
0;0,3270429165948645
1;0,5371077170441593
0;0,15555314667258632
0;0,6860046321919562
0;0,4852563648749626
1;0,5345992627197087
0;0,4798778443578488
0;0,552360336371409
0;0,5073267977927305
1;0,42776147292166855
0;0,3343121908951548
0;0,16117429311990453
0;0,1525218366566881
0;0,3243457589415296
1;0,45234642156820476
0;0,45084636899453356
1;0,23121492879738484
0;0,6438358204614345
0;0,7079054954044786
0;0,34703876579748233
0;0,24207374905324733
0;0,15451203575377548
0;0,3214882515484741
0;0,23791606901480944
0;0,553735660631578
1;0,5568839929455417
1;0,729428884272562
0;0,21973498940953534
0;0,2633386870122623
1;0,4881509909531318
0;0,18193555810724124
0;0,6190656436132592
0;0,224758790166379
1;0,6939833758738269
1;0,4940168912919552
0;0,42490720684645394
0;0,3550044972620846
0;0,6613283553739447
0;0,2191328390222043
1;0,7667467071080357
0;0,32059964513691885
0;0,24576632432704515
0;0,2155178248020493
0;0,1332801071906332
0;0,5436813553743814
0;0,560274274675331
0;0,5194162417604771
0;0,44957531207341694
0;0,6713911521733574
0;0,16181981430253375
0;0,14481014197845948
0;0,1555957218572429
0;0,27511232695022125
1;0,6890792384091364
0;0,30675229776768476
0;0,1553475260665668
0;0,4233086596550799
0;0,4552256056668908
0;0,46604556383177903
0;0,7277917866441029
0;0,2384224597827634
0;0,378552196946524
0;0,15011696464462337
0;0,2109350109997621
1;0,4505864948088181
0;0,16656904322047567
0;0,21179299409644703
0;0,32360104424969555
0;0,5923470125524235
0;0,2716795065133609
0;0,22971740680393216
0;0,1407794224079825
0;0,14590016368777778
0;0,46360060162673833
0;0,468759427827407
0;0,41317310537174207
1;0,7267540093051488
0;0,3035215216893196
0;0,1575822832469964
0;0,19968935751247344
0;0,2887495026223077
1;0,5717802025529942
0;0,39467450721628017
0;0,6430523229244295
0;0,2482994677879809
0;0,20209864311348494
0;0,4575116114375675
0;0,15564627771238324
0;0,5648711293861003
0;0,1491244694993114
0;0,1439329884913853
1;0,5575264162395234
0;0,13877226637502574
0;0,2985611188779896
0;0,39852024807851566
0;0,45949258599014753
0;0,131437843253341
0;0,4916590563993596
0;0,5695608096988614
0;0,5150375657482279
0;0,4531346107274918
0;0,1310373844342073
0;0,5014900143312826
1;0,7668924219209058
0;0,7421256784177034
0;0,4969815668579606
0;0,25734684226820587
1;0,681809570267985
0;0,31521002007144433
0;0,3699623700039963
0;0,505069269237321
0;0,41113043265016413
1;0,7253816401143518
0;0,6420706980262929
1;0,3902068536174973
0;0,7144768480311647
0;0,34829173892394266
1;0,5500554431738286
0;0,8125201756262034
0;0,16323226797620458
0;0,44329892585293573
1;0,5180872971161382
0;0,7500434833519362
0;0,6580216841429676
1;0,6208807613479304
0;0,14347226513874267
1;0,7631877435319403
0;0,12854944673574964
0;0,31769532343097184
0;0,36410904910068653
0;0,2260624324697263
1;0,2439700398027385
0;0,6990350112028447
0;0,6364561183710356
1;0,7285742883112117
0;0,3282650299103163
0;0,26246473203989745
0;0,43578485765185937
0;0,6614764997562329
0;0,6712126249249498
0;0,7494552667066118
0;0,3482938528826751
0;0,25236202663316226
1;0,8078279819144808
1;0,7785499068469656
1;0,3055285606911321
0;0,4815691208660208
1;0,5681014060328216
0;0,17657434083516388
0;0,5294149334623922
0;0,14274096629515445
0;0,41369565273399317
0;0,15044097647294574
0;0,48913278638546986
0;0,5522864430275799
0;0,16127547140590984
0;0,22658084429224887
0;0,2182243391626663
0;0,3624572958410491
0;0,5287662513166612
0;0,6999902122675026
0;0,15667416662135664
0;0,23957059652171023
0;0,4780885425598347
0;0,22959489203112493
0;0,2854314495297364
0;0,18452340868103023
0;0,13217704654888687
0;0,1692782150130437
0;0,5600272898752963
0;0,26768113171176905
0;0,42379859486857635
1;0,7385810550608873
0;0,15280869447910803
0;0,6915869705882517
0;0,456944915321205
1;0,6921651314419726
0;0,5109072737121678
0;0,2870165593489513
0;0,5004403961225836
1;0,7344386417265006
1;0,6470950259370393
0;0,48689631580001413
1;0,6668715521495236
0;0,1433731621817597
0;0,678534674420475
1;0,7405018004869115
0;0,2230206825396596
0;0,7313495054581655
0;0,15087047299292344
0;0,27049757112848966
0;0,16485197551333525
0;0,18582676488552197
0;0,6713879707930154
0;0,44953751723033347
0;0,15468188228184815
0;0,27509456092474294
0;0,47798189041387495
0;0,48572219929960736
1;0,6673971568335207
1;0,5139786056384389
0;0,34369756951023733
0;0,5613508775239712
0;0,5116101234409378
1;0,6856178576585663
1;0,4454486850511342
0;0,21991453498532093
0;0,7132511110821836
0;0,6530523454072907
0;0,3740733418049888
1;0,430020606211032
1;0,6109390197065736
0;0,22466376568122542
1;0,7097665298996091
0;0,12666772967742443
1;0,22355846562286008
0;0,651390979768591
0;0,20538126537744364
0;0,21440545544321757
0;0,670793074857639
0;0,5293302613446507
0;0,30102461511904927
0;0,7100885526239449
0;0,15783840356081136
0;0,5510940413256048
0;0,25287079587291567
1;0,7116124102992529
0;0,36949933391315753
0;0,41801112396935863
0;0,3636316482998634
0;0,4528008614035719
0;0,5173140895761469
1;0,5527779234486944
1;0,639205552289154
0;0,46960628551351974
0;0,16454319985403185
0;0,35255466930675483
0;0,2708243086236858
0;0,486590293395669
0;0,47811500199820967
0;0,22109586041789955
0;0,4168790439402821
0;0,25512250245708556
1;0,7376466948384984
1;0,6244262911426433
0;0,5848268588450458
0;0,2883787809043926
1;0,6315669240181913
0;0,6923545935126301
0;0,32360354274585923
0;0,5405607040735269
0;0,15783073439061174
0;0,15978075508982814
0;0,15621320456898077
1;0,5399524373236854
0;0,14867810014371238
0;0,43516384400798225
1;0,46096906066444154
0;0,568659419010852
0;0,23193905408696658
0;0,1586495117048279
0;0,7715892916004488
1;0,6110595034453565
1;0,6724507595452129
0;0,6545838174004668
0;0,16527013457082887
0;0,47023334107272174
0;0,3034799558866596
0;0,12898321671331434
1;0,7113607971150415
0;0,5124962407107787
0;0,2249275541303441
0;0,21890901670808705
1;0,6331146993736515
0;0,21428846826173253
0;0,2254783629418097
1;0,7101319134336918
0;0,20097190931278303
0;0,3366174980853915
0;0,2475018976132529
0;0,14828579306418174
0;0,33507931875604036
0;0,7048891291353502
1;0,23506246670860048
0;0,33346421423984246
0;0,29222620480964523
0;0,14346430042689998
0;0,5022763014704212
0;0,5545577364378377
0;0,4653295467046003
0;0,32065629144758956
0;0,21009230698899994
1;0,6279090546608903
0;0,37718086429546765
0;0,3003437976466938
0;0,23944477198092412
0;0,24887931069678637
0;0,6503928907629326
1;0,8627367429658166
0;0,1506500148076397
1;0,6944376327732416
0;0,5004199544675314
0;0,2959722434658065
0;0,31923941673132555
0;0,48346680620178994
0;0,45389926188200846
1;0,6662405613258003
1;0,5168110665011224
0;0,7231744396879933
0;0,4746729034697011
0;0,3567176143664687
0;0,43429366110925394
0;0,380705769809636
0;0,13788239020401
0;0,5315935084471084
1;0,6988743906563737
1;0,5346867478873146
0;0,49520624581041184
1;0,38150202278794254
0;0,15064470673383937
0;0,6161384950781009
0;0,5679068459211603
1;0,5351483230962706
0;0,2427826382674244
1;0,7229329794944798
1;0,5132333937551365
0;0,13975805394086335
0;0,4602177240492228
1;0,7918251773136437
0;0,15409909735091812
1;0,4931580029770072
1;0,8112512545498657
0;0,35065611339687597
0;0,29312473147225715
0;0,7327802987924472
1;0,5710869384079942
0;0,31308864694327154
0;0,4744179578586127
0;0,3419711896857461
0;0,45522217031883694
1;0,7152194315921121
1;0,5344254888811661
1;0,6494238714641597
0;0,21732882726273534
0;0,17944327187624534
0;0,26110362213883975
0;0,5835118341156118
0;0,2570260561296027
0;0,1394010759745694
0;0,6461247765426655
0;0,16925951063268904
0;0,1369415600192479
0;0,6728326704523795
0;0,3461380057689092
1;0,5142690195595913
0;0,21809363222830971
0;0,22338812076172976
0;0,5541305016022386
0;0,19706689075275732
0;0,7620249724596563
0;0,7116645470545868
0;0,7301812631348021
1;0,6848825717492637
0;0,19045396698415934
0;0,42961648076695047
0;0,6940563973720145
1;0,6821499195210599
0;0,1443608850462205
1;0,6913999309950026
0;0,3752923204944465
0;0,3683337918778083
0;0,1510351375303627
0;0,543646823717464
0;0,6183517555469868
0;0,1974997765190274
0;0,14849629624338637
0;0,7788074186916112
0;0,16852778565968632
1;0,5099197335443266
0;0,22943082746683519
0;0,27811755926493786
0;0,5364557147673065
0;0,23854708081454606
0;0,1494946138482075
0;0,4340738533317623
1;0,8404929732359002
0;0,435930222022481
1;0,5131565780192687
1;0,6934457042538288
0;0,5133256695880952
0;0,4034844742365366
0;0,2455021295692039
0;0,15333231855557436
1;0,6713503539350669
0;0,1485947824466518
0;0,1490649567130253
1;0,6125412806483304
0;0,14822031613552017
0;0,3103191791316655
1;0,5403494261455152
0;0,22282443146045122
0;0,14118274296840982
0;0,11269381134911968
0;0,5258841207109913
0;0,46874841636133296
0;0,2936066548430252
1;0,3549002760845654
0;0,46352978902724895
1;0,5522891612678941
1;0,6969968495792479
0;0,4809095196125524
0;0,5551707867267376
1;0,512253841899485
0;0,6211613000705773
0;0,6870172635484095
0;0,34703983832097296
0;0,2289494239722277
1;0,7172105167409911
0;0,3121531623216197
0;0,1650341344572676
1;0,5029864457336881
1;0,7549664579266974
1;0,7121940943758475
0;0,535576437648295
1;0,35803744893752776
0;0,21508949953962844
0;0,49358332371630015
1;0,7182411327047242
0;0,20605530323343246
0;0,2731014930411573
1;0,8314097499180199
1;0,7109570405698156
1;0,7009161955616683
0;0,15494464908336958
1;0,7573091173272819
1;0,5579157798687769
0;0,5499935640569685
0;0,5893971350126648
0;0,14740565444204887
0;0,45739627558483276
0;0,34499232109071687
0;0,6352503253942178
0;0,12740418027721778
0;0,675312008056113
0;0,27596263320698466
0;0,16154965615698522
1;0,6813825996467352
0;0,48443444736069147
1;0,6689416570997162
1;0,24546229742550515
0;0,5505736379795055
0;0,23201749975066308
0;0,3875387507563235
1;0,821201269227606
0;0,34869428775235917
0;0,22216872905302476
0;0,3475936658470743
0;0,3920363801065622
0;0,5037496952829074
0;0,4953875408822557
1;0,4013498242398721
1;0,7715057093382324
0;0,4962595517748855
1;0,4167644644020325
1;0,520334026452018
0;0,15228822572837916
0;0,15092132666459399
0;0,23182393184649247
0;0,6336597807217864
1;0,7545096012920302
1;0,7486827016421655
0;0,569876578023029
0;0,36952214428384955
1;0,7366125483674782
0;0,4046563151741354
0;0,46221978688346765
1;0,7513664725130366
0;0,5808170286237686
0;0,45449530516413084
0;0,41860513577660546
1;0,7305676209929228
1;0,6910471524018292
0;0,3086611462700472
0;0,43471874919808395
0;0,5130864356465936
1;0,640474981055646
0;0,27377327754560604
0;0,5023299648298204
1;0,5591577838647327
0;0,3058348370645434
0;0,7030283680647058
0;0,3108389939228735
0;0,15183549432211008
0;0,4838668043230843
1;0,8769765683339213
1;0,5393982523154618
0;0,4894548328121057
0;0,4756423420875433
1;0,45128136787229095
1;0,6841373490414404
0;0,512385482904397
1;0,7828316672314378
0;0,6828141050590291
0;0,4852481142004808
1;0,5282277791458568
1;0,7745267569932238
0;0,4794150472825723
1;0,6924783103589073
0;0,24867245186567516
0;0,25894803062772004
0;0,6518032997928441
0;0,39262345872045024
1;0,3788261601261895
1;0,6823479599969571
0;0,43157444782245785
0;0,3152417221025706
0;0,2246216913989823
1;0,3336169993764255
0;0,16048495559665496
1;0,7861081101721135
0;0,558674555828072
0;0,2286471876490542
0;0,5851878207057437
0;0,5685837479066924
0;0,46118004526831596
0;0,5442690777708774
0;0,562363028574984
0;0,23775994217413174
0;0,5674993883599331
0;0,6536771988478391
0;0,21937946532168476
0;0,4094176605689522
1;0,6716088992508034
0;0,1442570209318341
0;0,22250990183016633
0;0,1471114313262639
0;0,16337668260093655
0;0,4246653017289203
0;0,8156853565069929
0;0,4961146776321088
0;0,15286098778968882
1;0,6402456626663209
0;0,46610196047869357
1;0,5550013364282067
0;0,5718477490507327
0;0,7003648360331131
0;0,3807616696067907
0;0,2539222047420383
0;0,4029332623510382
0;0,15793709869349232
0;0,15857589894609553
0;0,5430547544328234
0;0,4512075297948604
1;0,7350216611707368
0;0,4996905077762656
0;0,5282251267785018
0;0,27498963026044154
0;0,32445907817856556
1;0,7800893618511482
1;0,6907423444549617
1;0,5558867166969302
1;0,5004192111935599
0;0,18602172917136298
0;0,2443427618478159
0;0,24485938072058583
1;0,7087507604504032
0;0,4805708966410151
1;0,41867835420804683
0;0,5397540173300454
0;0,2820787181197199
1;0,5152986644079948
0;0,731967508740205
1;0,5376230882439414
0;0,151274553662982
0;0,47014458246374907
0;0,4436754450693277
0;0,2197824926174805
0;0,40355110485419493
1;0,6904486068686826
1;0,5432661592237108
0;0,25088115058559557
0;0,24499890137012625
0;0,15021279130552007
1;0,4801748516113537
0;0,24067117914941175
0;0,17441082072836112
0;0,679551064927996
0;0,44876533117698963
0;0,5403931900535102
1;0,22578149218097981
1;0,4435625945655108
0;0,2244089054503954
0;0,23166794604186372
0;0,24943689792237322
1;0,5472765857545163
0;0,1942025067854817
0;0,24402048571888468
0;0,3122941408575789
0;0,3462369208074226
1;0,7264043193382804
0;0,1485657774212516
0;0,48668112166465355
0;0,16428848060506676
0;0,5230331871855071
0;0,14828181473871782
0;0,6038738719671908
0;0,3187102162633759
0;0,21251228270418185
1;0,2538958746439447
0;0,4905326402470276
0;0,5749587969837038
0;0,11293786903744764
0;0,23722831753547954
0;0,4187302288220268
0;0,1579719013944871
0;0,4906337806266538
0;0,453414919833878
0;0,14510258105987694
0;0,5141214648275979
0;0,1842930756723909
0;0,523956640498416
0;0,48416031719677605
0;0,1475574314706271
0;0,16122575788714194
0;0,2689997015086347
0;0,15834969285797135
0;0,22915708168416773
1;0,6623241294091763
0;0,6370575164303304
0;0,15493946668839068
1;0,8357135998498036
0;0,1688143164364278
1;0,45232749512426684
1;0,14631119833297176
0;0,5230477035125999
0;0,15741576499794324
0;0,4584069136384232
1;0,8103447036770943
1;0,7347920861249183
0;0,775730415867438
0;0,23587262376123697
1;0,655603379393041
0;0,7275222653131513
0;0,4251022355587128
0;0,7268308397814046
0;0,571780486077262
0;0,6650400290150296
0;0,4523437995147418
0;0,6130340870605488
1;0,6687275129349534
1;0,6843112746844094
0;0,2684327773277591
1;0,7152064623198432
0;0,23400898458784533
0;0,7732389938441245
0;0,22603700010612615
0;0,6080501059851138
0;0,296807994209886
0;0,403900039601306
0;0,37554371960515853
0;0,3816657363154344
1;0,6839619374684583
0;0,1516148179280967
0;0,4560670490809342
0;0,21854922345738345
0;0,391539398195474
0;0,1957510793135496
0;0,3355847279713744
0;0,23761644547371905
0;0,757053665264298
1;0,5633331088496986
0;0,539479501046145
1;0,5600108777152009
1;0,7750805446479775
0;0,5245616652285806
0;0,21723205390585615
0;0,3597515075087512
0;0,4984380198019122
0;0,4371671767286327
0;0,34017533110364534
0;0,4353500751173035
0;0,14646714667803143
0;0,24235526624537734
0;0,1611599584283017
0;0,15604708168559642
1;0,5983610133207844
1;0,6817108776247358
0;0,5492161581528952
0;0,4477501521140295
0;0,553334034404907
0;0,2889520615917059
0;0,15637321034993792
1;0,809710835118711
0;0,15074745650243032
0;0,21225711330148703
0;0,4452082972490846
0;0,33936224511760954
0;0,1724102495602936
0;0,49402000187587186
0;0,22656403614585488
0;0,5333193002967771
0;0,4616625426457655
1;0,7141759632965154
0;0,15198288742067081
1;0,7150551211588287
0;0,32751073616258286
0;0,7390938051209315
0;0,12548711214644556
0;0,6903130859572043
0;0,22839481983235344
0;0,1674143073993551
0;0,5259459276199994
1;0,5899829890169344
1;0,5703900383231829
0;0,5541394927400723
0;0,1655324627397829
1;0,5968788622642613
0;0,6878940587637647
0;0,5400033257833173
0;0,6984200038411398
0;0,24934278143864883
1;0,7720544234945518
1;0,46652547415329354
1;0,5035614579470423
0;0,14454976241560769
1;0,4564503113484929
0;0,16646569159086277
0;0,4230342208316772
0;0,33741971312058594
0;0,2595312284308398
0;0,15617347111719096
0;0,15631369312189636
0;0,16602259461286617
0;0,22155938152787352
0;0,18312571731468888
0;0,2718060785007199
0;0,23473158753083653
1;0,6596135995963419
0;0,7082655686365217
0;0,19478975485460256
0;0,6967623741121463
0;0,2326970379430069
1;0,7651255470558652
0;0,7344060766280611
0;0,25355788248697186
0;0,28430950275417727
0;0,21856816686321412
0;0,15142603748326164
0;0,22166484450461557
0;0,42106083346737044
0;0,1322409419343141
0;0,35672466156537164
0;0,5809650323911341
0;0,4904718280932554
0;0,42181948686478016
1;0,7381914701027982
0;0,23990607350520515
0;0,5129216460043968
0;0,5484363694427884
0;0,4564541342855759
0;0,2388957762157059
1;0,23335632265239617
0;0,21023895174497262
0;0,5591419860369969
0;0,486258951863639
0;0,5266924121645356
1;0,6650695524563364
0;0,11442068245372297
1;0,7200588513021569
0;0,6807973453886987
0;0,5485129209589943
1;0,7181648239171982
0;0,5166689976028804
0;0,25039299969904016
0;0,23153938646944525
0;0,49477451194942246
0;0,23226914400485493
0;0,16071536422463734
0;0,3540549926815864
0;0,16482698230603807
0;0,1565361088841334
0;0,428014646971421
0;0,6256695661257967
0;0,6630171329922143
1;0,6896269518603421
1;0,5806097482640572
0;0,48641665296246045
0;0,7469104070079464
0;0,5265132236525781
0;0,519505622624238
0;0,47532219399201203
0;0,12898321671331434
0;0,24532511316473407
0;0,6757600375047172
0;0,3900778002614991
0;0,46672350468344426
1;0,657375589553983
