n_estimators,max_depth,learning_rate,subsample,colsample_bytree,scale_pos_weight,gamma,accuracy,f1_score,recall,precision,roc_auc,cv_score,train_score,overfitting
300,3,0.1,0.6,0.6,1,1,0.7994252873563218,0.47832585949177875,0.3931203931203931,0.6106870229007634,0.8345790378798631,0.8020415520133535,0.85897067280046,OK
300,3,0.1,0.6,0.6,2,0,0.7971264367816092,0.5871345029239766,0.6167076167076168,0.5602678571428571,0.8323192591759735,0.7829227505226539,0.8509200690051754,OK
300,3,0.1,0.6,0.6,2,1,0.7896551724137931,0.5763888888888888,0.6117936117936118,0.5448577680525164,0.832647351026946,0.7872356776320683,0.8497699827487062,OK
300,3,0.1,0.6,0.8,1,0,0.8051724137931034,0.48868778280542985,0.39803439803439805,0.6328125,0.8355061738407574,0.7975863928208433,0.8655836687751581,OK
300,3,0.1,0.6,0.8,1,1,0.8040229885057472,0.4825493171471927,0.3906633906633907,0.6309523809523809,0.8336961390224706,0.7993113570820629,0.8652961472110409,OK
300,3,0.1,0.6,0.8,2,0,0.7902298850574713,0.5809414466130883,0.6216216216216216,0.5452586206896551,0.8336279401545718,0.7816292339092855,0.8520701552616446,OK
300,3,0.1,0.6,0.8,2,1,0.7896551724137931,0.5754060324825987,0.6093366093366094,0.545054945054945,0.8332851026024319,0.7813408446747152,0.8500575043128235,OK
300,3,0.1,0.6,1.0,1,0,0.7971264367816092,0.48011782032400585,0.4004914004914005,0.5992647058823529,0.8293811782183874,0.7998860697257411,0.866877515813686,OK
300,3,0.1,0.6,1.0,1,1,0.7977011494252874,0.46987951807228917,0.3832923832923833,0.6070038910505836,0.8278531549349254,0.7977296578166703,0.8640023001725129,OK
300,3,0.1,0.6,1.0,2,0,0.7896551724137931,0.5773672055427252,0.6142506142506142,0.5446623093681917,0.8303525512827837,0.779327284596379,0.8496262219666475,OK
300,3,0.1,0.6,1.0,2,1,0.789080459770115,0.5737514518002322,0.6068796068796068,0.5440528634361234,0.8299322987995156,0.7842159572622028,0.8512075905692927,OK
300,3,0.1,0.8,0.6,1,0,0.8068965517241379,0.4939759036144578,0.40294840294840295,0.6381322957198443,0.8357568507606017,0.7995973706173513,0.8635710178263369,OK
300,3,0.1,0.8,0.6,1,1,0.8017241379310345,0.47647951441578146,0.3857493857493858,0.623015873015873,0.8348942272423143,0.7995984035300825,0.8635710178263369,OK
300,3,0.1,0.8,0.6,2,0,0.7942528735632184,0.5827505827505828,0.6142506142506142,0.5543237250554324,0.8351596498633258,0.7810536949354223,0.8466072455434157,OK
300,3,0.1,0.8,0.6,2,1,0.7919540229885057,0.5829493087557605,0.6216216216216216,0.5488069414316703,0.8334141274876459,0.7800472247700736,0.8487636572742956,OK
300,3,0.1,0.8,0.8,1,0,0.8040229885057472,0.47938931297709936,0.3857493857493858,0.6330645161290323,0.8308317865707213,0.7975853599081121,0.8670212765957447,OK
300,3,0.1,0.8,0.8,1,1,0.8080459770114943,0.4999999999999999,0.4103194103194103,0.6398467432950191,0.8342675349427038,0.7993103241693318,0.863139735480161,OK
300,3,0.1,0.8,0.8,2,0,0.7902298850574713,0.5838084378563284,0.628992628992629,0.5446808510638298,0.8330104639181908,0.7809100167745028,0.8535077630822312,OK
300,3,0.1,0.8,0.8,2,1,0.7936781609195402,0.5906499429874572,0.6363636363636364,0.551063829787234,0.8315875037555456,0.7810533850616028,0.851063829787234,OK
300,3,0.1,0.8,1.0,1,0,0.7977011494252874,0.46987951807228917,0.3832923832923833,0.6070038910505836,0.8346970034892016,0.8023289083351927,0.8677400805060379,OK
300,3,0.1,0.8,1.0,1,1,0.8011494252873563,0.48511904761904756,0.4004914004914005,0.6150943396226415,0.835664690128306,0.8013223348785707,0.866877515813686,OK
300,3,0.1,0.8,1.0,2,0,0.7965517241379311,0.5902777777777778,0.6265356265356266,0.5579868708971554,0.8327653166362843,0.7836411413272516,0.851063829787234,OK
300,3,0.1,0.8,1.0,2,1,0.7931034482758621,0.5823665893271462,0.6167076167076168,0.5516483516483517,0.8307617444901766,0.7843606683358536,0.8520701552616446,OK
300,3,0.1,1.0,0.6,1,0,0.7971264367816092,0.4675716440422322,0.3808353808353808,0.60546875,0.83326574886965,0.7974405455431881,0.8575330649798735,OK
300,3,0.1,1.0,0.6,1,1,0.7977011494252874,0.45510835913312697,0.36117936117936117,0.6150627615062761,0.8317874923276273,0.7977293479428511,0.8349626221966647,OK
300,3,0.1,1.0,0.6,2,0,0.7959770114942529,0.5914844649021864,0.6314496314496314,0.5562770562770563,0.8361881625197454,0.7850783361015394,0.8405692926969522,OK
300,3,0.1,1.0,0.6,2,1,0.7988505747126436,0.6022727272727273,0.6511056511056511,0.5602536997885835,0.8349034433055438,0.7859411281059685,0.8260494537090282,OK
300,3,0.1,1.0,0.8,1,0,0.7982758620689655,0.4657534246575343,0.3759213759213759,0.612,0.8346361774718865,0.799310634043151,0.8608395629672225,OK
300,3,0.1,1.0,0.8,1,1,0.8005747126436782,0.4603421461897356,0.36363636363636365,0.6271186440677966,0.8330454849584632,0.8017533693613293,0.8362564692351926,OK
300,3,0.1,1.0,0.8,2,0,0.7954022988505747,0.5889145496535797,0.6265356265356266,0.5555555555555556,0.8327579437857008,0.7849349678144393,0.8434445083381253,OK
300,3,0.1,1.0,0.8,2,1,0.7988505747126436,0.5995423340961098,0.6437346437346437,0.5610278372591007,0.8350048200010691,0.7855100936232099,0.8269120184013801,OK
300,3,0.1,1.0,1.0,1,0,0.8022988505747126,0.47560975609756095,0.3832923832923833,0.6265060240963856,0.8334896992061284,0.7988792896865731,0.8585393904542841,OK
300,3,0.1,1.0,1.0,1,1,0.8,0.4613003095975232,0.36609336609336607,0.6234309623430963,0.8308022951683867,0.797441165290827,0.8341000575043128,OK
300,3,0.1,1.0,1.0,2,0,0.7936781609195402,0.5878300803673937,0.628992628992629,0.5517241379310345,0.8293682757298662,0.785509370584298,0.8433007475560667,OK
300,3,0.1,1.0,1.0,2,1,0.7942528735632184,0.5894495412844036,0.6314496314496314,0.5526881720430108,0.8321404675493197,0.7843598420056687,0.8315123634272571,OK
300,3,0.001,0.6,0.6,1,0,0.7660919540229885,0.0,0.0,0.0,0.8276338126300615,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.6,1,1,0.7660919540229885,0.0,0.0,0.0,0.8276338126300615,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.6,2,0,0.7660919540229885,0.0,0.0,0.0,0.8279029216763649,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.6,2,1,0.7660919540229885,0.0,0.0,0.0,0.8279029216763649,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.8,1,0,0.7660919540229885,0.0,0.0,0.0,0.8243833071289935,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.8,1,1,0.7660919540229885,0.0,0.0,0.0,0.8243777774910558,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.8,2,0,0.7660919540229885,0.0,0.0,0.0,0.8239510737635268,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,0.8,2,1,0.7660919540229885,0.0,0.0,0.0,0.8239510737635268,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,1.0,1,0,0.7660919540229885,0.0,0.0,0.0,0.8201586637445601,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,1.0,1,1,0.7660919540229885,0.0,0.0,0.0,0.8201641933824979,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,1.0,2,0,0.7660919540229885,0.0,0.0,0.0,0.8187126634238412,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.6,1.0,2,1,0.7660919540229885,0.0,0.0,0.0,0.8187126634238412,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.6,1,0,0.7660919540229885,0.0,0.0,0.0,0.8270237092442644,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.6,1,1,0.7660919540229885,0.0,0.0,0.0,0.8270237092442644,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.6,2,0,0.7660919540229885,0.0,0.0,0.0,0.8273831357102175,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.6,2,1,0.7660919540229885,0.0,0.0,0.0,0.8273831357102175,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.8,1,0,0.7660919540229885,0.0,0.0,0.0,0.8223824998018545,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.8,1,1,0.7660919540229885,0.0,0.0,0.0,0.8223824998018545,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.8,2,0,0.7660919540229885,0.0,0.0,0.0,0.8224921709542865,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,0.8,2,1,0.7660919540229885,0.0,0.0,0.0,0.8224921709542865,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,1.0,1,0,0.7660919540229885,0.0,0.0,0.0,0.8150833777240379,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,1.0,1,1,0.7660919540229885,0.0,0.0,0.0,0.8150833777240379,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,1.0,2,0,0.7660919540229885,0.0,0.0,0.0,0.8136834577194666,0.7686889032119455,0.768688901667625,OK
300,3,0.001,0.8,1.0,2,1,0.7660919540229885,0.0,0.0,0.0,0.8136834577194666,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.6,1,0,0.7660919540229885,0.0,0.0,0.0,0.8253998389032146,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.6,1,1,0.7660919540229885,0.0,0.0,0.0,0.8253998389032146,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.6,2,0,0.7660919540229885,0.0,0.0,0.0,0.8262956402491285,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.6,2,1,0.7660919540229885,0.0,0.0,0.0,0.8262956402491285,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.8,1,0,0.7660919540229885,0.0,0.0,0.0,0.8178251565348339,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.8,1,1,0.7660919540229885,0.0,0.0,0.0,0.8178251565348339,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.8,2,0,0.7660919540229885,0.0,0.0,0.0,0.8188822389872653,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,0.8,2,1,0.7660919540229885,0.0,0.0,0.0,0.8188822389872653,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,1.0,1,0,0.7660919540229885,0.0,0.0,0.0,0.8101933345744299,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,1.0,1,1,0.7660919540229885,0.0,0.0,0.0,0.8101933345744299,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,1.0,2,0,0.7660919540229885,0.0,0.0,0.0,0.810444933100597,0.7686889032119455,0.768688901667625,OK
300,3,0.001,1.0,1.0,2,1,0.7660919540229885,0.0,0.0,0.0,0.810444933100597,0.7686889032119455,0.768688901667625,OK
300,4,0.01,0.6,0.6,1,0,0.8,0.3958333333333333,0.2800982800982801,0.6745562130177515,0.8318953202674132,0.7965778568300321,0.8200115008625647,OK
300,4,0.01,0.6,0.6,1,1,0.7994252873563218,0.3951473136915078,0.2800982800982801,0.6705882352941176,0.8319469302214988,0.796721741573498,0.819867740080506,OK
300,4,0.01,0.6,0.6,2,0,0.8,0.5944055944055945,0.6265356265356266,0.565410199556541,0.8323450641530161,0.7832083508928498,0.8069292696952272,OK
300,4,0.01,0.6,0.6,2,1,0.7994252873563218,0.5937136204889407,0.6265356265356266,0.5641592920353983,0.8320962304458178,0.7827773164100911,0.8069292696952272,OK
300,4,0.01,0.6,0.8,1,0,0.8011494252873563,0.4155405405405405,0.3022113022113022,0.6648648648648648,0.8303414920069083,0.7938469388598296,0.8187176538240368,OK
300,4,0.01,0.6,0.8,1,1,0.7994252873563218,0.4074702886247878,0.29484029484029484,0.6593406593406593,0.8302861956275309,0.7937031574076369,0.8188614146060954,OK
300,4,0.01,0.6,0.8,2,0,0.7936781609195402,0.5934314835787089,0.6437346437346437,0.5504201680672269,0.830542402185313,0.7794705495922061,0.8030477285796435,OK
300,4,0.01,0.6,0.8,2,1,0.7936781609195402,0.5934314835787089,0.6437346437346437,0.5504201680672269,0.8304705168921223,0.7797582157878645,0.8030477285796435,OK
300,4,0.01,0.6,1.0,1,0,0.7988505747126436,0.41666666666666663,0.3071253071253071,0.6476683937823834,0.8293516868160529,0.7947100407380782,0.819867740080506,OK
300,4,0.01,0.6,1.0,1,1,0.7988505747126436,0.41666666666666663,0.3071253071253071,0.6476683937823834,0.8294622795748077,0.7941350182205806,0.8197239792984474,OK
300,4,0.01,0.6,1.0,2,0,0.7919540229885057,0.593258426966292,0.6486486486486487,0.546583850931677,0.8303949451736399,0.779902616987696,0.8029039677975848,OK
300,4,0.01,0.6,1.0,2,1,0.7919540229885057,0.5941704035874439,0.6511056511056511,0.5463917525773195,0.8302659202884258,0.7800462951486156,0.8029039677975848,OK
300,4,0.01,0.8,0.6,1,0,0.8,0.39160839160839167,0.2751842751842752,0.6787878787878788,0.8309525169990287,0.7957150648256031,0.8200115008625647,OK
300,4,0.01,0.8,0.6,1,1,0.8011494252873563,0.3972125435540069,0.2800982800982801,0.6826347305389222,0.8308861613437757,0.7954276052124909,0.8201552616446234,OK
300,4,0.01,0.8,0.6,2,0,0.8005747126436782,0.5979142526071842,0.6339066339066339,0.5657894736842105,0.8315690716290867,0.7840720725187371,0.8052041403105233,OK
300,4,0.01,0.8,0.6,2,1,0.8005747126436782,0.5979142526071842,0.6339066339066339,0.5657894736842105,0.8315340505888142,0.7836404182883396,0.8057791834387579,OK
300,4,0.01,0.8,0.8,1,0,0.7982758620689655,0.4040747028862478,0.29238329238329236,0.6538461538461539,0.8293019200746132,0.7947096275729856,0.8200115008625647,OK
300,4,0.01,0.8,0.8,1,1,0.7988505747126436,0.4047619047619047,0.29238329238329236,0.6574585635359116,0.8293019200746132,0.7949971904773709,0.8200115008625647,OK
300,4,0.01,0.8,0.8,2,0,0.7959770114942529,0.5997745208568207,0.6535626535626535,0.5541666666666667,0.8300511860151769,0.7793280076352909,0.8018976423231743,OK
300,4,0.01,0.8,0.8,2,1,0.7954022988505747,0.6,0.6560196560196561,0.5527950310559007,0.8300954231186789,0.7790406513134519,0.8014663599769982,OK
300,4,0.01,0.8,1.0,1,0,0.7988505747126436,0.412751677852349,0.3022113022113022,0.6507936507936508,0.8287784476831738,0.7947095242817125,0.8201552616446234,OK
300,4,0.01,0.8,1.0,1,1,0.7988505747126436,0.412751677852349,0.3022113022113022,0.6507936507936508,0.8286180881829794,0.7942782832164076,0.8204427832087406,OK
300,4,0.01,0.8,1.0,2,0,0.7919540229885057,0.5941704035874439,0.6511056511056511,0.5463917525773195,0.8295249488047688,0.7754464248824545,0.7998849913743531,OK
300,4,0.01,0.8,1.0,2,1,0.7919540229885057,0.5941704035874439,0.6511056511056511,0.5463917525773195,0.8294899277644965,0.7754466314650008,0.7998849913743531,OK
300,4,0.01,1.0,0.6,1,0,0.8057471264367816,0.41114982578397213,0.28992628992628994,0.7065868263473054,0.8307055265044763,0.7954279150863102,0.820299022426682,OK
300,4,0.01,1.0,0.6,1,1,0.8057471264367816,0.41114982578397213,0.28992628992628994,0.7065868263473054,0.830691702409632,0.7955713866646834,0.8208740655549166,OK
300,4,0.01,1.0,0.6,2,0,0.7919540229885057,0.5810185185185186,0.6167076167076168,0.5492341356673961,0.831624368008464,0.7800462951486155,0.8057791834387579,OK
300,4,0.01,1.0,0.6,2,1,0.7931034482758621,0.5833333333333333,0.6191646191646192,0.5514223194748359,0.8317497064683861,0.780189973309535,0.8062104657849338,OK
300,4,0.01,1.0,0.8,1,0,0.7988505747126436,0.4067796610169492,0.29484029484029484,0.6557377049180327,0.828818998361384,0.7938469388598295,0.8184301322599195,OK
300,4,0.01,1.0,0.8,1,1,0.7982758620689655,0.40204429301533223,0.28992628992628994,0.6555555555555556,0.8289231398758782,0.7941342951816687,0.8182863714778609,OK
300,4,0.01,1.0,0.8,2,0,0.7948275862068965,0.5938566552901023,0.6412776412776413,0.5529661016949152,0.8284171780045748,0.7745835295867523,0.7994537090281771,OK
300,4,0.01,1.0,0.8,2,1,0.7936781609195402,0.5925085130533485,0.6412776412776413,0.5506329113924051,0.8283406846797694,0.7751584488129767,0.7991661874640598,OK
300,4,0.01,1.0,1.0,1,0,0.7977011494252874,0.4033898305084745,0.29238329238329236,0.6502732240437158,0.8270642599224745,0.7932716064685128,0.8192926969522715,OK
300,4,0.01,1.0,1.0,1,1,0.7977011494252874,0.4054054054054054,0.29484029484029484,0.6486486486486487,0.8269803937470854,0.7928402621119346,0.8187176538240368,OK
300,4,0.01,1.0,1.0,2,0,0.7948275862068965,0.5975197294250282,0.6511056511056511,0.5520833333333334,0.8271988144456262,0.7728589784906252,0.7955721679125934,OK
300,4,0.01,1.0,1.0,2,1,0.7948275862068965,0.5975197294250282,0.6511056511056511,0.5520833333333334,0.8271988144456262,0.773002759942818,0.7955721679125934,OK
300,4,0.1,0.6,0.6,1,0,0.8028735632183908,0.49632892804698964,0.4152334152334152,0.6167883211678832,0.829948887713329,0.7985918300734607,0.8997987349051179,OK
300,4,0.1,0.6,0.6,1,1,0.8086206896551724,0.5066666666666666,0.4201474201474201,0.6380597014925373,0.826162928938623,0.7964357280382096,0.8977860839562968,OK
300,4,0.1,0.6,0.6,2,0,0.7948275862068965,0.5724550898203593,0.5872235872235873,0.5584112149532711,0.8271914415950425,0.782203430096598,0.8933294997124784,OK
300,4,0.1,0.6,0.6,2,1,0.7971264367816092,0.577245508982036,0.5921375921375921,0.5630841121495327,0.8260173151395958,0.7817738416916632,0.8951983898792409,OK
300,4,0.1,0.6,0.8,1,0,0.8017241379310345,0.4858420268256334,0.4004914004914005,0.6174242424242424,0.8310326967491259,0.7988780501912955,0.9052616446233468,OK
300,4,0.1,0.6,0.8,1,1,0.8040229885057472,0.4902840059790733,0.40294840294840295,0.6259541984732825,0.8248044812185849,0.794709937446805,0.9071305347901093,OK
300,4,0.1,0.6,0.8,2,0,0.7908045977011494,0.5614457831325301,0.5724815724815725,0.5508274231678487,0.82473443913804,0.782635600783361,0.9002300172512938,OK
300,4,0.1,0.6,0.8,2,1,0.7936781609195402,0.5761511216056671,0.5995085995085995,0.5545454545454546,0.8283305470102168,0.7833536817141393,0.9010925819436457,OK
300,4,0.1,0.6,1.0,1,0,0.7977011494252874,0.48387096774193555,0.40540540540540543,0.6,0.8263767416055489,0.7961476486774585,0.9089994249568718,OK
300,4,0.1,0.6,1.0,1,1,0.7959770114942529,0.47407407407407404,0.3931203931203931,0.5970149253731343,0.8271287723650815,0.7955724195774148,0.9084243818286372,OK
300,4,0.1,0.6,1.0,2,0,0.7942528735632184,0.5738095238095239,0.5921375921375921,0.5565819861431871,0.829220818718193,0.7832103134270392,0.9038240368027602,OK
300,4,0.1,0.6,1.0,2,1,0.7798850574712644,0.5488810365135454,0.5724815724815725,0.5271493212669683,0.8236248251252002,0.7816282009965543,0.902242668200115,OK
300,4,0.1,0.8,0.6,1,0,0.8005747126436782,0.4813153961136024,0.3955773955773956,0.6145038167938931,0.8291968569537962,0.7971544287166267,0.9003737780333525,OK
300,4,0.1,0.8,0.6,1,1,0.7994252873563218,0.48142644873699847,0.39803439803439805,0.6090225563909775,0.8282070517629407,0.7961484750076435,0.9006612995974698,OK
300,4,0.1,0.8,0.6,2,0,0.7913793103448276,0.5693950177935942,0.5896805896805897,0.5504587155963303,0.8298770024201382,0.7845046563705924,0.8977860839562968,OK
300,4,0.1,0.8,0.6,2,1,0.7879310344827586,0.5653710247349824,0.5896805896805897,0.5429864253393665,0.8309718707318107,0.7846476114926003,0.8996549741230593,OK
300,4,0.1,0.8,0.8,1,0,0.8017241379310345,0.48888888888888893,0.40540540540540543,0.6156716417910447,0.8264080762205294,0.7984481519125413,0.9078493387004025,OK
300,4,0.1,0.8,0.8,1,1,0.7977011494252874,0.4792899408284024,0.39803439803439805,0.6022304832713755,0.823245123320142,0.7972974871299073,0.9069867740080506,OK
300,4,0.1,0.8,0.8,2,0,0.7913793103448276,0.5652694610778443,0.5798525798525799,0.5514018691588785,0.8266200456748093,0.7809107398134147,0.9039677975848188,OK
300,4,0.1,0.8,0.8,2,1,0.7827586206896552,0.5552941176470588,0.5798525798525799,0.5327313769751693,0.8247676169656665,0.7837849227794441,0.8997987349051179,OK
300,4,0.1,0.8,1.0,1,0,0.7982758620689655,0.4830633284241531,0.40294840294840295,0.6029411764705882,0.8250643742016585,0.7965801292380409,0.9089994249568718,OK
300,4,0.1,0.8,1.0,1,1,0.7994252873563218,0.4829629629629629,0.4004914004914005,0.6082089552238806,0.8284743175965981,0.7967227744862291,0.9056929269695227,OK
300,4,0.1,0.8,1.0,2,0,0.7879310344827586,0.5633136094674556,0.5847665847665847,0.54337899543379,0.8258661717026308,0.7829224406488345,0.9066992524439333,OK
300,4,0.1,0.8,1.0,2,1,0.785632183908046,0.5575326215895611,0.5773955773955773,0.5389908256880734,0.8235308212802587,0.7839283943578176,0.9048303622771708,OK
